order_id,customer_id,restaurant_id,order_date,status,total_amount,payment_method
4680,146,233,2023-02-25,Cancelled,1992.03,Credit Card
4681,569,476,2024-08-10,Delivered,1311.2,Credit Card
4682,903,207,2023-03-09,Delivered,1353.48,Cash
4683,769,492,2024-04-25,Delivered,1656.32,Credit Card
4684,954,103,2023-05-11,Pending,649.05,UPI
4685,581,75,2024-08-06,Cancelled,357.01,Cash
4686,447,52,2024-02-14,Pending,628.69,Cash
4687,159,482,2024-08-31,Delivered,1733.03,Cash
4688,453,372,2024-08-03,Pending,517.91,Cash
4689,376,276,2023-12-13,Cancelled,854.72,Cash
4690,444,257,2024-01-10,Pending,926.15,UPI
4691,714,183,2024-12-10,Delivered,1354.47,UPI
4692,764,84,2024-04-25,Delivered,337.62,UPI
4693,679,239,2023-07-20,Pending,1401.93,Cash
4694,409,109,2023-12-03,Pending,848.95,Cash
4695,607,180,2024-06-20,Cancelled,1525.63,Credit Card
4696,107,388,2024-06-16,Cancelled,1149.42,Cash
4697,338,251,2024-08-24,Pending,818.04,Credit Card
4698,239,180,2024-08-04,Pending,1382.51,Credit Card
4699,386,395,2023-01-31,Pending,1468.78,Credit Card
4700,470,113,2023-12-24,Delivered,377.07,UPI
4701,720,44,2023-01-10,Cancelled,1396.65,Cash
4702,428,87,2023-02-02,Pending,1579.45,UPI
4703,512,166,2023-09-28,Cancelled,1410.01,Cash
4704,286,127,2024-08-23,Pending,287.91,Credit Card
4705,105,4,2024-01-14,Cancelled,100.64,UPI
4706,332,338,2024-10-14,Delivered,1716.5,Cash
4707,163,330,2024-08-31,Pending,1037.3,Credit Card
4708,568,347,2023-10-09,Pending,1475.58,Credit Card
4709,392,393,2023-03-23,Pending,655.85,Cash
4710,187,299,2023-09-28,Cancelled,1631.6,Credit Card
4711,604,214,2024-11-23,Pending,270.72,Credit Card
4712,900,458,2024-01-05,Cancelled,660.62,Cash
4713,409,71,2024-12-15,Cancelled,111.32,UPI
4714,706,165,2023-06-18,Pending,1529.24,Credit Card
4715,98,375,2024-04-09,Pending,602.7,Cash
4716,85,85,2024-08-04,Pending,933.84,Credit Card
4717,937,118,2023-11-18,Pending,687.15,Credit Card
4718,679,395,2024-08-08,Cancelled,393.67,Cash
4719,411,304,2023-11-01,Pending,1821.8,UPI
4720,94,346,2023-06-09,Pending,829.73,Cash
4721,787,239,2023-04-01,Cancelled,181.07,Credit Card
4722,814,39,2024-12-17,Pending,695.67,Cash
4723,70,386,2024-03-31,Delivered,378.49,Cash
4724,111,378,2023-04-04,Delivered,320.59,Credit Card
4725,53,283,2023-07-29,Cancelled,1339.45,UPI
4726,167,475,2023-06-01,Cancelled,1274.58,Cash
4727,577,493,2024-01-13,Delivered,870.07,Credit Card
4728,482,105,2024-01-30,Delivered,488.21,Cash
4729,58,182,2024-12-02,Cancelled,1494.42,Credit Card
4730,749,95,2024-04-11,Delivered,1705.76,Credit Card
4731,751,335,2024-05-15,Delivered,1868.83,Credit Card
4732,599,65,2023-06-18,Pending,1750.18,UPI
4733,695,417,2023-06-01,Cancelled,503.82,UPI
4734,818,51,2024-01-19,Cancelled,1786.61,Credit Card
4735,951,388,2023-05-26,Pending,683.62,Credit Card
4736,331,454,2023-03-01,Pending,1588.03,Credit Card
4737,151,469,2023-11-14,Pending,532.47,UPI
4738,300,294,2023-10-16,Cancelled,1477.06,UPI
4739,622,460,2024-04-25,Cancelled,1987.67,Cash
4740,561,458,2024-02-11,Delivered,1990.35,Credit Card
4741,192,464,2023-07-29,Pending,1373.16,Cash
4742,326,290,2024-12-03,Cancelled,370.41,UPI
4743,313,418,2024-11-24,Delivered,340.17,UPI
4744,535,69,2023-09-05,Pending,730.85,Cash
4745,450,324,2024-02-08,Cancelled,254.94,Credit Card
4746,812,54,2024-05-10,Delivered,1173.53,Cash
4747,895,351,2023-12-21,Delivered,1304.35,Credit Card
4748,503,322,2024-06-09,Pending,169.84,Credit Card
4749,896,474,2023-07-04,Cancelled,881.94,Credit Card
4750,179,111,2024-08-11,Cancelled,1737.3,Cash
4751,415,376,2023-06-06,Cancelled,964.91,Cash
4752,871,55,2023-05-03,Pending,668.96,UPI
4753,412,185,2023-12-31,Cancelled,274.13,Credit Card
4754,68,436,2024-06-29,Pending,1976.31,Credit Card
4755,314,403,2023-08-13,Cancelled,746.57,Credit Card
4756,862,388,2023-01-12,Delivered,957.85,UPI
4757,190,374,2023-10-16,Delivered,1520.13,Credit Card
4758,758,6,2024-11-10,Cancelled,591.85,UPI
4759,901,345,2024-08-28,Cancelled,617.41,UPI
4760,59,270,2023-08-11,Pending,531.75,Credit Card
4761,777,499,2023-11-28,Cancelled,1143.46,UPI
4762,398,137,2023-04-04,Cancelled,358.77,UPI
4763,726,240,2023-04-08,Pending,767.35,Credit Card
4764,901,130,2023-03-28,Cancelled,1290.62,Cash
4765,970,287,2024-10-15,Delivered,1173.91,Credit Card
4766,638,255,2024-08-11,Delivered,581.41,Credit Card
4767,272,377,2024-11-18,Cancelled,440.18,Cash
4768,282,176,2023-09-14,Delivered,1271.34,Credit Card
4769,519,464,2023-06-28,Cancelled,711.26,UPI
4770,217,192,2024-01-31,Delivered,1529.0,UPI
4771,528,433,2023-05-26,Pending,546.62,Credit Card
4772,383,159,2024-03-20,Delivered,1347.82,Cash
4773,904,434,2023-05-01,Pending,1120.08,UPI
4774,813,413,2024-04-09,Cancelled,1887.14,Cash
4775,316,128,2024-04-27,Pending,909.24,Credit Card
4776,348,164,2024-08-01,Cancelled,1010.45,UPI
4777,539,270,2023-03-08,Delivered,1403.42,Credit Card
4778,324,297,2024-02-26,Cancelled,1409.85,Cash
4779,565,177,2023-03-13,Pending,117.0,Credit Card
4780,925,497,2024-08-22,Delivered,527.13,Credit Card
4781,732,217,2023-04-20,Cancelled,409.42,Credit Card
4782,375,358,2024-04-22,Delivered,1292.13,Credit Card
4783,793,210,2023-07-13,Cancelled,846.99,Credit Card
4784,366,41,2023-06-16,Delivered,104.0,UPI
4785,432,141,2024-05-27,Cancelled,970.56,UPI
4786,436,317,2024-01-06,Cancelled,895.37,UPI
4787,290,448,2023-04-16,Pending,1846.51,Credit Card
4788,724,83,2023-08-18,Delivered,1922.05,Cash
4789,765,462,2023-10-05,Delivered,1413.86,Credit Card
4790,648,308,2023-04-26,Cancelled,1685.97,Cash
4791,19,470,2024-07-31,Delivered,1378.67,UPI
4792,545,253,2024-10-11,Delivered,1726.85,Cash
4793,568,201,2024-10-20,Cancelled,995.88,UPI
4794,45,441,2023-03-19,Cancelled,646.22,UPI
4795,256,380,2024-02-11,Pending,1790.81,Cash
4796,682,190,2024-07-20,Delivered,1797.91,Cash
4797,224,131,2023-09-12,Cancelled,267.36,UPI
4798,680,410,2023-06-13,Cancelled,483.57,Credit Card
4799,211,13,2023-06-06,Pending,1035.13,Cash
4800,348,463,2024-11-28,Delivered,1226.83,Cash
4801,851,53,2024-07-04,Delivered,1406.88,Credit Card
4802,670,99,2024-04-11,Delivered,518.28,Credit Card
4803,730,25,2023-01-05,Cancelled,305.69,UPI
4804,948,233,2023-05-23,Pending,829.07,Credit Card
4805,974,396,2024-01-07,Pending,379.54,UPI
4806,427,114,2024-06-13,Delivered,431.88,Cash
4807,568,83,2023-10-02,Pending,1543.67,Credit Card
4808,870,337,2023-06-06,Pending,680.53,Credit Card
4809,648,202,2024-08-07,Pending,1487.9,Cash
4810,419,267,2024-07-07,Pending,1325.12,UPI
4811,66,266,2024-08-17,Delivered,351.97,Credit Card
4812,153,2,2023-03-17,Cancelled,1549.42,Credit Card
4813,901,360,2024-10-25,Cancelled,820.0,Credit Card
4814,844,447,2023-06-09,Cancelled,249.71,Cash
4815,366,293,2023-10-12,Cancelled,1755.24,Credit Card
4816,440,381,2023-06-16,Cancelled,606.02,UPI
4817,185,267,2023-08-30,Delivered,642.16,UPI
4818,126,17,2024-07-21,Pending,1082.86,UPI
4819,102,52,2023-10-07,Pending,202.0,UPI
4820,141,40,2023-02-07,Delivered,1238.39,UPI
4821,81,223,2023-08-19,Delivered,898.2,UPI
4822,954,275,2024-05-06,Delivered,416.18,UPI
4823,867,149,2024-03-12,Cancelled,1321.98,Cash
4824,978,475,2023-10-22,Pending,512.19,Credit Card
4825,320,340,2024-10-31,Pending,1644.7,UPI
4826,333,9,2024-09-15,Cancelled,1841.79,Cash
4827,223,400,2023-03-23,Delivered,140.71,Credit Card
4828,14,113,2023-07-24,Cancelled,705.88,UPI
4829,966,500,2024-11-12,Delivered,673.03,UPI
4830,703,325,2024-04-22,Cancelled,1409.53,UPI
4831,145,346,2024-08-11,Delivered,1449.19,Credit Card
4832,461,346,2024-02-06,Pending,1834.93,Credit Card
4833,894,347,2023-05-11,Cancelled,1663.32,Cash
4834,955,171,2024-09-10,Delivered,1955.32,UPI
4835,262,14,2024-09-18,Delivered,843.74,Credit Card
4836,989,452,2023-07-03,Delivered,229.42,Credit Card
4837,25,273,2024-03-13,Pending,1894.61,Credit Card
4838,674,417,2024-08-15,Pending,1267.28,UPI
4839,562,291,2024-06-28,Delivered,1715.95,Credit Card
4840,670,201,2024-01-17,Cancelled,1087.75,UPI
4841,545,45,2024-05-31,Delivered,1396.77,UPI
4842,360,426,2023-01-31,Pending,788.76,Cash
4843,61,241,2023-12-01,Pending,1856.06,UPI
4844,572,411,2024-04-16,Delivered,639.19,UPI
4845,763,261,2024-05-16,Delivered,1710.81,Credit Card
4846,932,330,2024-09-09,Cancelled,1304.46,UPI
4847,55,418,2023-02-28,Delivered,127.2,Credit Card
4848,297,225,2023-08-27,Pending,688.05,UPI
4849,950,32,2024-06-01,Cancelled,807.85,UPI
4850,537,107,2024-11-28,Pending,122.59,Credit Card
4851,814,142,2023-03-15,Cancelled,766.86,Credit Card
4852,330,160,2023-06-10,Delivered,142.65,Cash
4853,633,282,2023-03-12,Pending,1994.56,Credit Card
4854,702,23,2024-11-10,Delivered,1643.3,Credit Card
4855,341,69,2023-05-25,Pending,316.95,UPI
4856,692,240,2023-08-12,Pending,805.52,UPI
4857,869,93,2023-01-27,Delivered,154.07,Cash
4858,945,61,2023-09-19,Pending,1388.44,Credit Card
4859,486,459,2023-12-22,Cancelled,1136.36,UPI
4860,650,28,2023-08-27,Delivered,146.17,Credit Card
4861,377,91,2024-03-28,Cancelled,496.02,Credit Card
4862,236,405,2024-08-25,Pending,986.03,Cash
4863,959,394,2023-12-31,Delivered,343.11,Credit Card
4864,92,100,2023-05-30,Cancelled,1149.99,Cash
4865,76,395,2024-09-17,Delivered,642.74,UPI
4866,690,238,2024-02-25,Delivered,354.26,Cash
4867,974,426,2023-04-07,Delivered,965.17,Credit Card
4868,652,456,2023-08-18,Pending,138.2,Credit Card
4869,687,273,2023-07-31,Pending,280.66,Credit Card
4870,853,62,2023-09-01,Pending,1992.33,UPI
4871,450,204,2024-11-05,Cancelled,1911.98,UPI
4872,66,372,2023-09-06,Delivered,1901.88,Credit Card
4873,866,388,2024-10-05,Pending,1818.92,UPI
4874,776,76,2024-02-17,Cancelled,469.21,Credit Card
4875,443,469,2024-10-20,Delivered,1332.33,UPI
4876,22,193,2024-08-31,Cancelled,1529.04,UPI
4877,229,454,2024-02-11,Pending,1774.21,Cash
4878,88,291,2023-11-07,Pending,341.27,UPI
4879,966,467,2023-11-11,Delivered,572.58,Credit Card
4880,206,20,2024-12-26,Cancelled,467.51,Credit Card
4881,98,312,2024-04-15,Cancelled,1867.82,Cash
4882,899,38,2023-02-03,Cancelled,110.78,UPI
4883,87,36,2023-02-02,Cancelled,872.74,Credit Card
4884,821,343,2023-03-26,Delivered,1276.02,Credit Card
4885,402,178,2023-08-05,Pending,881.2,Cash
4886,646,277,2024-06-03,Cancelled,1401.57,Cash
4887,166,45,2024-05-23,Cancelled,398.87,Credit Card
4888,297,69,2024-11-01,Delivered,1018.56,Cash
4889,304,452,2024-06-01,Delivered,1611.93,Credit Card
4890,705,219,2024-06-22,Pending,829.09,UPI
4891,79,493,2023-03-14,Cancelled,1475.7,Cash
4892,84,430,2024-12-08,Pending,1565.29,Credit Card
4893,645,282,2024-12-31,Cancelled,424.01,UPI
4894,455,432,2024-05-07,Cancelled,1407.24,UPI
4895,101,465,2023-10-30,Pending,1155.98,Cash
4896,789,247,2024-09-13,Cancelled,409.99,Cash
4897,644,84,2023-10-07,Pending,1304.91,UPI
4898,626,60,2024-03-25,Delivered,1726.95,Credit Card
4899,951,379,2023-08-27,Cancelled,497.01,UPI
4900,478,240,2024-08-12,Cancelled,1716.32,Credit Card
4901,405,142,2024-05-29,Pending,117.78,UPI
4902,45,448,2023-09-07,Delivered,1263.02,Cash
4903,58,146,2023-02-17,Cancelled,939.28,Credit Card
4904,495,151,2024-08-21,Pending,789.7,Cash
4905,454,71,2024-10-19,Delivered,1872.55,UPI
4906,102,163,2023-09-25,Pending,1227.2,Credit Card
4907,441,411,2023-09-26,Delivered,1784.74,UPI
4908,504,301,2023-03-01,Cancelled,1495.81,Credit Card
4909,239,349,2023-11-29,Pending,1195.41,Credit Card
4910,421,16,2024-12-20,Delivered,961.01,UPI
4911,777,107,2023-10-17,Delivered,746.41,Cash
4912,356,115,2023-08-31,Delivered,1389.33,Credit Card
4913,393,167,2023-04-26,Pending,1853.29,Credit Card
4914,229,122,2024-02-16,Delivered,224.88,Cash
4915,497,229,2024-09-18,Delivered,1151.71,Credit Card
4916,808,219,2024-02-02,Pending,1803.51,UPI
4917,267,105,2024-09-04,Cancelled,752.92,Cash
4918,908,78,2023-11-19,Pending,541.86,UPI
4919,963,141,2023-09-03,Delivered,172.93,Credit Card
4920,672,21,2024-12-09,Pending,108.75,Credit Card
4921,463,273,2024-11-22,Cancelled,473.97,Credit Card
4922,511,372,2024-05-09,Delivered,619.81,Credit Card
4923,795,232,2024-12-30,Cancelled,531.47,Credit Card
4924,532,425,2024-10-01,Delivered,386.31,Credit Card
4925,946,351,2023-10-02,Delivered,1196.38,UPI
4926,7,59,2023-02-23,Cancelled,1799.52,Cash
4927,747,290,2024-07-27,Delivered,937.42,UPI
4928,945,496,2024-07-19,Cancelled,415.67,UPI
4929,667,268,2024-02-07,Pending,428.65,UPI
4930,564,278,2024-04-23,Pending,1689.29,UPI
4931,986,107,2024-02-05,Cancelled,560.89,Cash
4932,611,410,2023-10-06,Pending,1074.66,Cash
4933,951,200,2024-07-15,Delivered,1345.28,Credit Card
4934,81,396,2023-11-10,Cancelled,1223.63,Credit Card
4935,22,139,2023-07-09,Pending,865.67,Cash
4936,893,389,2024-05-08,Cancelled,309.72,Cash
4937,138,414,2023-01-30,Delivered,1462.72,Credit Card
4938,206,220,2023-09-14,Cancelled,717.59,UPI
4939,452,33,2023-09-25,Delivered,1549.36,Credit Card
4940,962,207,2023-01-07,Delivered,687.34,UPI
4941,827,371,2023-07-29,Pending,1259.92,Credit Card
4942,253,168,2023-07-25,Delivered,1457.99,UPI
4943,583,44,2024-08-07,Pending,790.88,Credit Card
4944,362,312,2023-04-01,Pending,1318.39,Cash
4945,596,397,2024-12-27,Delivered,112.31,Cash
4946,912,341,2023-05-31,Delivered,1563.15,Credit Card
4947,581,478,2023-02-01,Delivered,1954.54,UPI
4948,600,248,2024-03-14,Delivered,1433.64,Credit Card
4949,15,88,2023-10-22,Pending,1845.89,Cash
4950,887,124,2024-06-22,Pending,511.74,UPI
4951,783,441,2023-01-08,Delivered,1099.57,UPI
4952,823,464,2024-12-28,Cancelled,784.93,Cash
4953,492,355,2024-05-24,Delivered,1289.81,Cash
4954,666,28,2024-07-26,Cancelled,992.36,Credit Card
4955,337,6,2024-08-30,Delivered,1089.38,UPI
4956,794,238,2023-01-18,Delivered,1366.76,UPI
4957,819,422,2023-07-05,Pending,571.18,Credit Card
4958,299,65,2024-01-30,Pending,1647.47,UPI
4959,421,454,2024-10-11,Pending,1445.35,UPI
4960,302,211,2023-02-24,Delivered,1833.42,Cash
4961,68,322,2024-05-22,Delivered,645.36,UPI
4962,419,129,2024-07-11,Pending,761.95,UPI
4963,732,464,2024-10-25,Delivered,750.22,Cash
4964,439,284,2023-02-22,Delivered,1265.81,Credit Card
4965,430,183,2023-09-20,Cancelled,841.24,Cash
4966,121,103,2023-11-18,Cancelled,1782.82,Credit Card
4967,537,58,2024-02-01,Delivered,121.95,UPI
4968,402,354,2023-04-03,Pending,1655.54,Cash
4969,564,88,2023-04-17,Delivered,1101.24,Credit Card
4970,998,449,2024-07-18,Cancelled,1469.07,Cash
4971,583,205,2024-09-12,Pending,401.33,UPI
4972,929,429,2024-04-04,Delivered,218.63,Cash
4973,12,79,2024-12-19,Pending,1249.28,UPI
4974,737,369,2023-04-02,Cancelled,1539.98,Credit Card
4975,470,14,2024-11-20,Delivered,1588.43,Cash
4976,715,396,2023-07-09,Delivered,1475.68,UPI
4977,852,313,2024-08-09,Delivered,446.72,Cash
4978,825,242,2023-06-25,Delivered,1529.01,Cash
4979,488,178,2024-10-10,Delivered,1241.25,Cash
4980,656,476,2024-10-18,Pending,1768.17,Cash
4981,277,308,2024-07-02,Pending,141.02,Cash
4982,786,69,2024-04-02,Cancelled,1106.81,UPI
4983,981,425,2023-07-16,Delivered,836.72,UPI
4984,668,192,2024-07-10,Cancelled,1558.65,Credit Card
4985,950,482,2024-11-04,Delivered,1619.09,Cash
4986,278,421,2023-12-06,Delivered,1255.24,Credit Card
4987,710,93,2023-08-18,Cancelled,894.87,Cash
4988,926,325,2023-12-11,Pending,1012.15,Cash
4989,560,83,2024-08-09,Pending,1094.23,UPI
4990,282,137,2024-10-24,Cancelled,1804.21,Cash
4991,329,375,2023-10-30,Cancelled,565.85,Credit Card
4992,990,61,2023-06-10,Pending,125.54,Credit Card
4993,356,362,2024-11-08,Cancelled,1418.77,Credit Card
4994,719,56,2023-09-22,Pending,1446.0,Cash
4995,555,274,2023-08-17,Delivered,621.62,UPI
4996,478,27,2023-12-07,Delivered,529.2,UPI
4997,656,96,2023-11-14,Delivered,425.12,Cash
4998,65,372,2023-11-27,Pending,752.8,UPI
4999,262,471,2023-01-28,Cancelled,1144.07,UPI
5000,72,463,2023-08-22,Pending,1733.87,Credit Card
5001,831,473,2023-12-21,Cancelled,747.87,Credit Card
5002,742,108,2023-09-05,Pending,317.47,UPI
5003,827,75,2024-08-16,Delivered,1707.69,UPI
5004,341,357,2023-04-18,Delivered,109.56,UPI
5005,701,406,2023-08-23,Pending,229.48,Credit Card
5006,548,213,2024-04-14,Cancelled,1477.4,UPI
5007,466,105,2024-01-31,Pending,250.06,Cash
5008,980,369,2023-02-28,Cancelled,630.26,Cash
5009,571,314,2024-07-14,Cancelled,543.97,Cash
5010,924,272,2024-10-20,Pending,713.51,Credit Card
5011,722,31,2024-08-30,Delivered,581.7,UPI
5012,837,395,2024-05-06,Pending,456.88,Cash
5013,799,331,2023-10-25,Pending,1930.05,UPI
5014,596,340,2024-07-26,Cancelled,1317.24,Cash
5015,945,327,2024-11-15,Cancelled,518.83,Credit Card
5016,891,150,2023-03-26,Delivered,1008.04,Cash
5017,617,69,2023-05-22,Delivered,896.04,UPI
5018,196,235,2024-11-07,Pending,783.27,UPI
5019,768,344,2023-07-20,Pending,1003.15,Credit Card
5020,421,32,2023-04-20,Delivered,1474.25,UPI
5021,641,470,2024-07-15,Delivered,1732.14,Cash
5022,857,166,2023-10-24,Pending,722.1,Cash
5023,506,489,2024-06-04,Delivered,856.98,Cash
5024,459,450,2023-11-15,Delivered,1841.65,UPI
5025,769,267,2023-12-22,Pending,997.31,Cash
5026,595,409,2024-07-31,Pending,658.65,Cash
5027,538,274,2024-06-21,Delivered,1597.93,UPI
5028,498,451,2024-09-03,Cancelled,763.28,Cash
5029,733,380,2024-07-21,Cancelled,430.06,UPI
5030,596,308,2023-11-06,Cancelled,470.53,UPI
5031,822,486,2024-08-27,Cancelled,1426.84,Cash
5032,761,203,2024-05-02,Cancelled,1749.77,UPI
5033,452,7,2023-03-10,Cancelled,170.44,UPI
5034,212,186,2023-10-14,Delivered,255.03,Credit Card
5035,971,370,2024-09-09,Pending,214.27,UPI
5036,895,171,2024-12-17,Delivered,663.8,UPI
5037,56,200,2024-09-22,Pending,1434.16,UPI
5038,763,307,2024-06-13,Delivered,795.46,Credit Card
5039,458,379,2024-07-06,Delivered,504.76,UPI
5040,929,488,2023-04-27,Delivered,347.04,UPI
5041,992,299,2024-02-25,Cancelled,947.11,Credit Card
5042,999,12,2023-04-17,Delivered,1643.43,Cash
5043,658,229,2023-10-26,Delivered,952.4,Credit Card
5044,633,416,2023-08-21,Delivered,597.26,Credit Card
5045,254,239,2024-02-17,Delivered,724.04,UPI
5046,479,79,2023-02-26,Delivered,1075.32,Cash
5047,6,92,2024-05-19,Cancelled,1096.29,Credit Card
5048,462,104,2023-03-24,Delivered,954.86,Cash
5049,849,38,2024-06-19,Delivered,1525.32,UPI
5050,661,214,2024-12-05,Cancelled,820.82,Cash
5051,163,8,2023-07-19,Delivered,1740.45,Credit Card
5052,282,380,2023-01-04,Pending,104.41,UPI
5053,68,311,2023-05-05,Delivered,1315.12,Cash
5054,457,388,2023-05-16,Cancelled,1744.54,Cash
5055,798,108,2023-05-20,Pending,195.86,Cash
5056,337,297,2023-03-11,Delivered,1088.77,Credit Card
5057,32,35,2023-09-08,Delivered,1300.17,Credit Card
5058,655,272,2023-08-07,Delivered,1753.69,UPI
5059,826,103,2023-05-09,Cancelled,503.26,Credit Card
5060,503,293,2023-11-08,Delivered,715.82,Cash
5061,605,222,2024-05-04,Cancelled,997.34,Credit Card
5062,270,406,2024-09-11,Cancelled,1714.13,Cash
5063,381,102,2024-04-01,Pending,323.32,Credit Card
5064,841,455,2023-12-29,Pending,1212.36,Cash
5065,672,110,2024-04-07,Cancelled,1797.97,UPI
5066,856,130,2024-05-02,Pending,1419.78,UPI
5067,352,121,2023-12-10,Cancelled,662.9,Cash
5068,510,148,2023-03-05,Delivered,1396.62,UPI
5069,316,429,2023-12-17,Cancelled,807.06,Credit Card
5070,456,468,2023-04-20,Cancelled,1921.7,Cash
5071,449,495,2023-12-16,Delivered,1695.68,UPI
5072,135,457,2023-11-08,Delivered,374.03,Cash
5073,639,359,2024-05-21,Cancelled,1450.88,Cash
5074,783,140,2024-11-15,Cancelled,1948.8,Credit Card
5075,212,62,2024-04-16,Cancelled,969.54,Credit Card
5076,25,358,2024-10-03,Pending,523.35,UPI
5077,272,41,2023-04-04,Pending,1420.88,Credit Card
5078,585,440,2023-09-21,Delivered,108.15,Cash
5079,852,384,2024-07-28,Pending,664.09,UPI
5080,438,258,2024-02-07,Cancelled,1352.06,Credit Card
5081,888,104,2024-11-22,Pending,434.94,Cash
5082,353,20,2024-05-29,Pending,1075.81,UPI
5083,500,252,2024-10-12,Pending,1743.22,Cash
5084,104,331,2023-07-06,Pending,953.15,UPI
5085,656,340,2023-08-08,Cancelled,1845.01,Cash
5086,890,344,2024-07-02,Pending,494.61,Cash
5087,858,127,2023-03-11,Pending,213.66,Cash
5088,199,105,2023-07-03,Pending,1461.96,Credit Card
5089,669,318,2023-12-11,Delivered,885.86,UPI
5090,669,103,2023-02-10,Delivered,133.28,UPI
5091,579,385,2023-12-11,Cancelled,1671.47,UPI
5092,766,169,2023-05-04,Cancelled,840.25,Cash
5093,487,89,2023-11-28,Pending,1608.99,Cash
5094,209,340,2024-09-23,Cancelled,406.07,Credit Card
5095,783,123,2024-01-12,Pending,120.37,Cash
5096,564,107,2023-05-09,Delivered,677.48,Credit Card
5097,553,151,2023-12-28,Delivered,1185.65,Credit Card
5098,676,337,2024-10-02,Cancelled,1284.12,Credit Card
5099,682,357,2023-08-05,Delivered,1744.65,UPI
5100,788,339,2023-10-16,Pending,259.33,UPI
5101,314,301,2023-08-21,Delivered,1780.89,UPI
5102,499,124,2024-06-20,Delivered,1871.8,Credit Card
5103,900,103,2024-03-23,Cancelled,687.48,UPI
5104,617,473,2024-12-10,Pending,650.23,UPI
5105,965,491,2023-01-19,Cancelled,661.0,Credit Card
5106,441,129,2023-11-03,Delivered,907.13,Cash
5107,739,179,2024-06-18,Pending,704.71,Cash
5108,818,149,2023-09-12,Delivered,1995.79,Credit Card
5109,259,45,2024-05-10,Cancelled,1781.08,Credit Card
5110,735,309,2024-08-06,Cancelled,1003.71,Cash
5111,596,253,2023-03-09,Pending,107.08,Credit Card
5112,337,489,2024-07-10,Pending,1081.21,UPI
5113,811,320,2024-07-22,Cancelled,751.83,Credit Card
5114,222,32,2024-02-26,Pending,918.47,Cash
5115,458,225,2024-11-14,Delivered,613.77,Credit Card
5116,796,41,2024-07-29,Delivered,1489.96,Credit Card
5117,801,431,2023-06-26,Cancelled,334.49,Credit Card
5118,604,185,2023-01-07,Delivered,316.38,Cash
5119,837,232,2023-06-05,Pending,824.09,Credit Card
5120,440,478,2024-10-26,Cancelled,631.46,Credit Card
5121,828,129,2023-12-11,Delivered,382.8,Cash
5122,384,437,2024-09-07,Pending,1019.67,Credit Card
5123,236,415,2023-12-23,Pending,1248.47,UPI
5124,478,104,2023-12-06,Pending,396.09,Cash
5125,741,326,2024-04-08,Pending,1578.22,UPI
5126,791,418,2023-08-22,Pending,1754.09,Cash
5127,5,416,2023-04-18,Cancelled,975.89,Credit Card
5128,843,42,2023-11-17,Delivered,1229.71,UPI
5129,372,482,2023-06-02,Cancelled,1792.83,Credit Card
